
 Lista de Imóveis da Caixa;;Data de geração:;22/04/2026;;;;;;;
 N° do imóvel;UF;Cidade;Bairro;Endereço;Preço;Valor de avaliação;Desconto;Financiamento;Descrição;Modalidade de venda;Link de acesso

 8444410774554 ;BA ;IACU ;BAIRRO DA BOIADEIRA ; RUA SANTA ROSA, N. 29, ;45.517,40;85.000,00;46.46;Não;Casa, 77.50 de área total, 77.50 de área privativa, 159.85 de área do terreno,  3 qto(s), a.serv, WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Venda Direta Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8444410774554
 8444411091531 ;BA ;IACU ;BAIRRO DA BOIADEIRA ; RUA ADILSON AMARAL, N. 391, ;52.478,89;98.000,00;46.46;Não;Casa, 81.75 de área total, 81.75 de área privativa, 97.50 de área do terreno,  2 qto(s), a.serv, WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Venda Direta Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8444411091531
 8444413226000 ;BA ;IACU ;BAIRRO DA BOIADEIRA ; AVENIDA PROFESSOR MAGALHÃES NETO, N. 192, CS 192 ;53.014,39;99.000,00;46.46;Não;Casa, 70.81 de área total, 70.81 de área privativa, 113.88 de área do terreno,  1 qto(s), WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Venda Direta Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8444413226000
 8444415660395 ;BA ;IACU ;BOIADEIRA ; RUA ADILSON AMARAL DE QUEIROZ, N. 409, ;53.549,89;100.000,00;46.46;Não;Casa, 80.50 de área total, 80.50 de área privativa, 100.00 de área do terreno,  2 qto(s), WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Venda Direta Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8444415660395
 8444418406856 ;BA ;IACU ;BOIADEIRA ;RUA OSVALDO DE ANDRADE, N. 35, CS 35 ;52.478,89;98.000,00;46.46;Não;Casa, 79.70 de área total, 79.70 de área privativa, 85.80 de área do terreno,  2 qto(s), a.serv, WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Venda Direta Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8444418406856
 8444409897834 ;BA ;IACU ;CENTRO ; RUA AILTON NOGUEIRA, N. SN, CS 219 ;45.517,40;85.000,00;46.46;Não;Casa, 75.98 de área total, 75.98 de área privativa, 120.52 de área do terreno,  2 qto(s), WC, 1 sala(s), cozinha.;Venda Direta Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8444409897834
 8444415154953 ;BA ;IACU ;CENTRO ; RUA 02 DE NOVEMBRO, N. 867, CS 867 ;46.588,41;87.000,00;46.46;Não;Casa, 67.55 de área total, 67.55 de área privativa, 73.50 de área do terreno,  2 qto(s), WC, 1 sala(s), cozinha.;Venda Direta Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8444415154953
 8444409632890 ;BA ;IACU ;BAIRRO DA BOIADEIRA ; RUA BELA VISTA, N. 41, ;39.225,98;73.000,00;46.27;Não;Casa, 61.80 de área total, 61.80 de área privativa, 160.00 de área do terreno,  2 qto(s), a.serv, WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Venda Direta Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8444409632890
 8444410336913 ;BA ;IACU ;BAIRRO DA BOIADEIRA ;TRAVESSA LOURIVAL REIS, N. 197, ;41.912,70;78.000,00;46.27;Não;Casa, 64.25 de área total, 64.25 de área privativa, 100.00 de área do terreno,  2 qto(s), a.serv, WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Venda Direta Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8444410336913
 8444413968422 ;BA ;IACU ;BOIADEIRA ; RUA DO AUGUSTO DOS ANJOS, N. 29, ;34.389,90;64.000,00;46.27;Não;Casa, 50.90 de área total, 50.90 de área privativa, 79.95 de área do terreno,  2 qto(s), WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Venda Direta Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8444413968422
 8444414146698 ;BA ;IACU ;BOIADEIRA ; TRAVESSA LOURIVAL REIS, N. 09, ;36.001,93;67.000,00;46.27;Não;Casa, 63.65 de área total, 63.65 de área privativa, 75.00 de área do terreno,  2 qto(s), a.serv, WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Venda Direta Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8444414146698
 8444415387834 ;BA ;IACU ;BAIRRO DO MONTE ; RUA SANTA TEREZINHA, N. 88, ;44.062,06;82.000,00;46.27;Não;Casa, 54.00 de área total, 54.00 de área privativa, 66.40 de área do terreno,  2 qto(s), a.serv, WC, 1 sala(s), cozinha.;Venda Direta Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8444415387834
 8444417701072 ;BA ;IACU ;BAIRRO DA BOIADEIRA ; RUA  LOURIVAL REIS, N. 948, ;32.724,15;60.900,00;46.27;Não;Casa, 60.00 de área total, 60.00 de área privativa, 65.55 de área do terreno,  2 qto(s), a.serv, WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Venda Direta Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8444417701072
 8444417589256 ;BA ;IACU ;CENTRO ;1ª TRAVESSA LOURIVAL REIS, N. 183, ;36.915,41;68.700,00;46.27;Não;Casa, 69.50 de área total, 69.50 de área privativa, 86.00 de área do terreno,  2 qto(s), a.serv, WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Venda Direta Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8444417589256
 8444405922907 ;BA ;IACU ;BAIRRO DA BOIADEIRA ; RUA CASTELO BRANCO, N. 87, ;51.686,18;96.000,00;46.17;Não;Casa, 0.00 de área total, 81.60 de área privativa, 134.70 de área do terreno,  2 qto(s), a.serv, WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Venda Direta Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8444405922907
 8444404641297 ;BA ;IACU ;BOIADEIRA ;R SAO MIGUEL, N. 72, CASA ;38.094,02;70.500,00;45.97;Não;Casa, 0.00 de área total, 69.06 de área privativa, 97.43 de área do terreno,  2 qto(s), WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Venda Direta Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8444404641297
 8444407899490 ;BA ;IACU ;BOIADEIRA ;R UMBURANA, N. 286, ;41.065,89;76.000,00;45.97;Não;Casa, 0.00 de área total, 63.80 de área privativa, 110.00 de área do terreno.;Venda Direta Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8444407899490
 1444407491336 ;BA ;IACU ;BAIRRO DA BOIADEIRA ; RUA MANOEL BANDEIRA, N. 509, ;56.829,65;105.000,00;45.88;Não;Casa, 0.00 de área total, 111.87 de área privativa, 150.75 de área do terreno,  3 qto(s), WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Venda Direta Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=1444407491336
 8444409978133 ;BA ;IACU ;IACU ; RUA FREI CANECA, N. 201, ;59.714,02;110.000,00;45.72;Não;Casa, 68.70 de área total, 68.70 de área privativa, 109.50 de área do terreno,  2 qto(s), a.serv, WC, 1 sala(s), cozinha.;Venda Direta Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8444409978133
 8444404735631 ;BA ;IACU ;BAIRRO DA BOIADEIRA ;RUA UMBURANA, N. 294, ;82.152,72;150.800,00;45.53;Não;Casa, 0.00 de área total, 88.92 de área privativa, 97.65 de área do terreno,  2 qto(s), a.serv, WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Venda Direta Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8444404735631
 8444406876003 ;BA ;IACU ;BAIRRO DA BOIADEIRA ; RUA AMÉLIA CEZAR DE OLIVEIRA, N. 96, 96, ;52.247,33;95.000,00;45.01;Não;Casa, 83.77 de área total, 83.77 de área privativa, 101.53 de área do terreno,  3 qto(s), WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Venda Direta Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8444406876003
 8444416676031 ;BA ;IACU ;CERAMICA ; RUA 02 DE NOVEMBRO, N. 823, CS 823 ;53.347,27;97.000,00;45.01;Não;Casa, 82.85 de área total, 82.85 de área privativa, 96.00 de área do terreno,  2 qto(s), WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Venda Direta Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8444416676031
 8444417823941 ;BA ;IACU ;BAIRRO DA BOIADEIRA ;RUA OTAVIANO POSSIDONIO SAMPAIO, N. 617, CS 617 ;48.122,54;87.500,00;45.01;Não;Casa, 0.00 de área total, 87.75 de área privativa, 131.52 de área do terreno,  3 qto(s), WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Venda Direta Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8444417823941
 8444418182230 ;BA ;IACU ;CERAMICA ; TRAVESSA CONFIANÇA, N. 110, ;54.447,21;99.000,00;45.01;Não;Casa, 69.85 de área total, 69.85 de área privativa, 120.00 de área do terreno,  2 qto(s), WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Venda Direta Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8444418182230
 8444409083160 ;BA ;IACU ;BAIRRO DA BOIADEIRA ;RUA  AUGUSTO DOS ANJOS, N. 135, ;43.045,47;78.000,00;44.82;Não;Casa, 0.00 de área total, 63.70 de área privativa, 160.00 de área do terreno,  2 qto(s), WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Venda Direta Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8444409083160
 8444410934390 ;BA ;IACU ;BAIRRO DA BOIADEIRA ; RUA OSVALDO DE ANDRADE, N. 41, ;43.045,47;78.000,00;44.82;Não;Casa, 79.70 de área total, 79.70 de área privativa, 85.80 de área do terreno,  2 qto(s), a.serv, WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Venda Direta Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8444410934390
 8444413264948 ;BA ;IACU ;CERAMICA ; RUA 02 DE NOVEMBRO, N. 873, ;45.252,93;82.000,00;44.82;Não;Casa, 67.55 de área total, 67.55 de área privativa, 73.50 de área do terreno,  2 qto(s), a.serv, WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Venda Direta Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8444413264948
 8444416828559 ;BA ;IACU ;BOIADEIRA ; RUA ADILSON AMARAL DE QUEIROZ, N. 584, ;45.252,93;82.000,00;44.82;Não;Casa, 78.80 de área total, 78.80 de área privativa, 98.30 de área do terreno,  2 qto(s), a.serv, WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Venda Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8444416828559
 8555519142694 ;BA ;IACU ;BOIADEIRA ; RUA DA CASCALHEIRA, N. 299, ;37.802,76;68.500,00;44.82;Não;Casa, 69.26 de área total, 69.26 de área privativa, 102.50 de área do terreno,  2 qto(s), WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Venda Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8555519142694
 8444407554697 ;BA ;IACU ;CENTRO ; AVENIDA JOSE POSSIDONIO SAMPAIO, N. 862-B, ;46.356,66;84.000,00;44.82;Não;Casa, 93.48 de área total, 49.98 de área privativa, 49.98 de área do terreno,  3 qto(s), varanda, a.serv, WC, 1 sala(s), cozinha.;Venda Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8444407554697
 8444401835945 ;BA ;IACU ;BOIADEIRA ; RUA MANGABEIRA, N. 93, ;62.956,87;113.000,00;44.29;Não;Casa, 75.40 de área total, 75.40 de área privativa, 174.16 de área do terreno,  2 qto(s), a.serv, WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Venda Direta Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8444401835945
 8444417635142 ;BA ;IACU ;CERAMICA ;TRAVESSA MARAJO, N. 09, CS 09 ;47.064,97;84.250,24;44.14;Não;Casa, 66.95 de área total, 66.95 de área privativa, 72.50 de área do terreno,  2 qto(s), a.serv, WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Venda Direta Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8444417635142
 8444414389310 ;BA ;IACU ;BOIADEIRA ; RUA OTAVIANO POSSIDÔNIO SAMPAIO, N. 499, ;48.824,48;86.500,00;43.56;Não;Casa, 69.80 de área total, 69.80 de área privativa, 118.40 de área do terreno,  2 qto(s), a.serv, WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Venda Direta Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8444414389310
 8444406239895 ;BA ;IACU ;DO MONTE ; RUA JOÃO SANTANA, N. 616, ;31.151,32;55.000,00;43.37;Não;Casa, 46.46 de área total, 46.46 de área privativa, 112.11 de área do terreno,  2 qto(s), a.serv, WC, 1 sala(s), cozinha.;Venda Direta Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8444406239895
 8444411008103 ;BA ;IACU ;BOIADEIRA ; RUA ARLINDA GOMES MASCARENHAS, N. 75, ;41.346,30;73.000,00;43.37;Não;Casa, 59.57 de área total, 59.57 de área privativa, 128.00 de área do terreno,  2 qto(s), a.serv, WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Venda Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8444411008103
 8444418597651 ;BA ;IACU ;BOIADEIRA ;R ADILSON AMARAL D QUEIROZ, N. 564, ;47.293,38;83.500,00;43.37;Não;Casa, 0.00 de área total, 76.81 de área privativa, 113.75 de área do terreno,  2 qto(s), WC, cozinha, 1 vaga(s) de garagem.;Venda Direta Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8444418597651
 8444415113580 ;BA ;IACU ;BOIADEIRA ; AUGUSTO DOS ANJOS, N. 140, ;58.285,46;102.000,00;42.86;Não;Casa, 78.40 de área total, 78.40 de área privativa, 122.40 de área do terreno,  2 qto(s), a.serv, WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Venda Direta Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8444415113580
 8444422031535 ;BA ;IACU ;BOIADEIRA ; RUA OSVALDO DE ANDRADE, N. 127, ;49.914,61;87.000,00;42.63;Não;Casa, 73.00 de área total, 73.00 de área privativa, 116.00 de área do terreno,  2 qto(s), a.serv, WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Venda Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8444422031535
 8444423190114 ;BA ;IACU ;BAIRRO DA BOIADEIRA ;R MANOEL BANDEIRA, N. 182, ;43.517,20;75.600,00;42.44;Não;Casa, 0.00 de área total, 67.65 de área privativa, 98.25 de área do terreno,  2 qto(s), WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Venda Direta Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8444423190114
 8444411251318 ;BA ;IACU ;BOIADEIRA ; RUA UMBURANA, N. 269, ;51.523,68;89.000,00;42.11;Não;Casa, 68.43 de área total, 68.43 de área privativa, 76.62 de área do terreno,  2 qto(s), a.serv, WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Venda Direta Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8444411251318
 8444411635833 ;BA ;IACU ;CENTRO ;PRACA OTAVIANO POSSIDONIO SAMPAIO, N. 320, ;54.997,19;95.000,00;42.11;Não;Casa, 0.00 de área total, 69.85 de área privativa, 81.90 de área do terreno,  2 qto(s), WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Venda Direta Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8444411635833
 8444418289728 ;BA ;IACU ;BOIADEIRA ; RUA CASTELO BRANCO, N. 31, ;48.215,58;83.000,00;41.91;Não;Casa, 63.79 de área total, 63.79 de área privativa, 111.25 de área do terreno,  2 qto(s), a.serv, WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Venda Direta Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8444418289728
 8444413096603 ;BA ;IBICUI ;GUARANI ;RUA  MARCELINO DA SILVA NOVO, N. 99-B, ;105.000,00;105.000,00;0.00;Não;Casa, 68.28 de área total, 68.28 de área privativa, 322.00 de área do terreno,  2 qto(s), a.serv, WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Leilão SFI - Edital Único;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8444413096603
 1555529345107 ;BA ;IBOTIRAMA ;CHICHA ; RUA DOS UMBUZEIROS, N. 261, SN, ;225.646,97;389.000,00;42.00;Sim;Terreno, 0.00 de área total, 0.01 de área privativa, 1000.00 de área do terreno.;Venda Direta Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=1555529345107
 1555530604633 ;BA ;IBOTIRAMA ;SÃO FRANCISCO ;RUA IRMÃ DANIELA, N. 276, LT 11, QD E ;174.020,80;300.000,00;42.00;Sim;Comercial, 0.00 de área total, 71.40 de área privativa, 90.00 de área do terreno, WC, 1 sala(s).;Venda Direta Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=1555530604633
 1555523690694 ;BA ;IBOTIRAMA ;CENTRO ; RUA OTAVIO MANGABEIRA, N. 560, ;334.119,94;576.000,00;42.00;Sim;Comercial, 0.00 de área total, 300.00 de área privativa, 300.00 de área do terreno.;Venda Direta Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=1555523690694
 1555530006124 ;BA ;IBOTIRAMA ;CENTRO ; RUA SOLON BARRETO DE NOVAIS, N. 165, 2º PAVIMENTO ;175.261,43;275.000,00;36.27;Não;Casa, 90.00 de área total, 90.00 de área privativa, 90.00 de área do terreno,  2 qto(s), a.serv, WC, 1 sala(s), cozinha.;Venda Direta Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=1555530006124
 1444407252900 ;BA ;ITABERABA ;CENTRO ;RUA C, N. 60, QUADRA 18 LOTE 161 A ;148.890,49;340.000,00;56.21;Não;Casa, 259.35 de área total, 259.35 de área privativa, 140.33 de área do terreno,  3 qto(s), WC, 4 sala(s), cozinha, 4 vaga(s) de garagem.;Venda Direta Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=1444407252900
 8444420050737 ;BA ;ITABERABA ;ITABERABA ; RUA MANOEL PATRICIO, N. 479, 479, A09 ;70.905,12;141.000,00;49.72;Não;Casa, 0.00 de área total, 52.07 de área privativa, 162.88 de área do terreno,  2 qto(s), a.serv, WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Venda Direta Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8444420050737
 8444428921818 ;BA ;ITABERABA ;ITABERABA ; RUA HERBER SILVA BISPO DOS REIS, N. 102, QD A LOT 26 ;68.817,64;132.000,00;47.87;Não;Casa, 68.65 de área total, 68.65 de área privativa, 128.00 de área do terreno,  2 qto(s), a.serv, WC, 1 sala(s), cozinha.;Venda Direta Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8444428921818
 8444407059823 ;BA ;ITABERABA ;LOT JARDIM EUROPA ; AVENIDA FLORENÇA, N. 14, 14, I16 ;53.959,08;101.600,00;46.90;Não;Casa, 0.00 de área total, 41.70 de área privativa, 157.08 de área do terreno,  2 qto(s), a.serv, WC, 1 sala(s), cozinha.;Venda Direta Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8444407059823
 8444404076760 ;BA ;ITABERABA ;LOT MORADA DO SOL ; PRAÇA GILBERTO CINCURA DE ANDRADE, N. 40, LOTEAMENTO MORADA DO SOL ;45.763,80;85.000,00;46.17;Não;Casa, 0.00 de área total, 48.00 de área privativa, 112.50 de área do terreno,  2 qto(s), WC, 1 sala(s), cozinha.;Venda Direta Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8444404076760
 1444404826175 ;BA ;ITABERABA ;LOT CIDADE DE DEUS ;AVENIDA ALFA, N. SN, LTS 42, 43, 44, 45, 46, 47, QD VII ;170.860,95;287.000,00;40.47;Sim;Terreno, 0.00 de área total, 0.00 de área privativa, 3622.55 de área do terreno.;Venda Direta Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=1444404826175
 10199468 ;BA ;ITABUNA ;ALTO MARON ;RUA MARECHAL FLORIANO PEIXOTO, N. 23 ;357.200,59;900.000,00;60.32;Sim;Casa, 0.00 de área total, 380.56 de área privativa, 301.02 de área do terreno.;Venda Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=10199468
 1555514184340 ;BA ;ITABUNA ;JACANA ;RUA E, N. SN, LT 26-B, QD I ;34.481,21;73.000,00;52.77;Não;Terreno, 0.00 de área total, 0.00 de área privativa, 200.00 de área do terreno,  3 qto(s), a.serv, WC, 1 sala(s), DCE, cozinha, 1 vaga(s) de garagem.;Venda Direta Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=1555514184340
 8444413305938 ;BA ;ITABUNA ;VILA ANALIA ;RUA JUAREZ TAVORA, N. 1734, Apto 102, BL 01, ED RES RIVA ;99.760,05;206.923,60;51.79;Sim;Apartamento, 0.00 de área total, 93.92 de área privativa, 0.00 de área do terreno,  2 qto(s), WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Venda Direta Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8444413305938
 1555514927253 ;BA ;ITABUNA ;CALIFORNIA ;R NOVA, N. SN, ;1.051.568,60;1.650.000,00;36.27;Não;Terreno, 0.00 de área total, 0.00 de área privativa, 53829.97 de área do terreno.;Venda Direta Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=1555514927253
 10220300 ;BA ;ITAGIBA ;JAPUMIRIM ;RUA A, N. 00, QD B, LT 23 ;29.084,18;48.000,00;39.41;Não;Terreno, 0.00 de área total, 0.00 de área privativa, 200.00 de área do terreno.;Venda Direta Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=10220300
 10220301 ;BA ;ITAGIBA ;JAPUMIRIM ;RUA A, N. 00, QD B, LT 24 ;29.084,18;48.000,00;39.41;Não;Terreno, 0.00 de área total, 0.00 de área privativa, 200.00 de área do terreno.;Venda Direta Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=10220301
 1555533741500 ;BA ;ITARANTIM ;Felix A Mendonça ;RUA PAULO MARTINS DE ALMEIDA, N. 68, PARTE DO LT 10, QD C ;37.040,26;90.000,00;58.85;Não;Casa, 0.00 de área total, 70.00 de área privativa, 100.00 de área do terreno,  3 qto(s), WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Venda Direta Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=1555533741500
 8444405047828 ;BA ;ITARANTIM ;Ala Nova Esperança ;RUA DAS PALMEIRAS, N. 205, PARTE LR 06 QD X ;71.654,14;125.000,00;42.68;Não;Casa, 0.00 de área total, 68.00 de área privativa, 168.00 de área do terreno,  2 qto(s), a.serv, WC, 2 sala(s), cozinha.;Venda Direta Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8444405047828
 8444410433803 ;BA ;ITARANTIM ;LOT ANEDILIA DE CARV ;RUA VILOBALDO SANTOS, N. 26, QD 09, LT 04 ;65.921,81;115.000,00;42.68;Não;Casa, 0.00 de área total, 59.00 de área privativa, 59.00 de área do terreno,  2 qto(s), a.serv, WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Licitação Aberta;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8444410433803
 8444416467963 ;BA ;ITARANTIM ;BAIXA GRANDE ; RUA PROFESSOR ESTEVÃO ARAUJO, N. 199, ;79.939,69;138.000,00;42.08;Não;Casa, 0.00 de área total, 73.00 de área privativa, 120.00 de área do terreno,  2 qto(s), a.serv, WC, 1 sala(s), cozinha.;Venda Direta Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8444416467963
